4.502970000000000255e+02,4.512610000000000241e+02,4.522250000000000227e+02,4.531899999999999977e+02,4.541539999999999964e+02,4.551179999999999950e+02,4.560819999999999936e+02,4.570470000000000255e+02,4.580110000000000241e+02,4.589750000000000227e+02,4.599390000000000214e+02,4.609039999999999964e+02,4.618679999999999950e+02,4.628319999999999936e+02,4.637959999999999923e+02,4.647599999999999909e+02,4.657250000000000227e+02,4.666890000000000214e+02,4.676530000000000200e+02,4.686170000000000186e+02,4.695819999999999936e+02,4.705459999999999923e+02,4.715099999999999909e+02,4.724739999999999895e+02,4.734390000000000214e+02,4.744030000000000200e+02,4.753670000000000186e+02,4.763310000000000173e+02,4.772959999999999923e+02,4.782599999999999909e+02,4.792239999999999895e+02,4.801879999999999882e+02,4.811519999999999868e+02,4.821170000000000186e+02,4.830810000000000173e+02,4.840450000000000159e+02,4.850090000000000146e+02,4.859739999999999895e+02,4.869379999999999882e+02,4.879019999999999868e+02,4.888659999999999854e+02,4.898310000000000173e+02,4.907950000000000159e+02,4.917590000000000146e+02,4.927230000000000132e+02,4.936879999999999882e+02,4.946519999999999868e+02,4.956159999999999854e+02,4.965799999999999841e+02,4.975439999999999827e+02,4.985090000000000146e+02,4.994730000000000132e+02,5.004370000000000118e+02,5.014010000000000105e+02,5.023659999999999854e+02,5.033299999999999841e+02,5.042939999999999827e+02,5.052579999999999814e+02,5.062230000000000132e+02,5.071870000000000118e+02,5.081510000000000105e+02,5.091150000000000091e+02,5.100790000000000077e+02,5.110439999999999827e+02,5.120080000000000382e+02,5.129719999999999800e+02,5.139360000000000355e+02,5.149009999999999536e+02,5.158650000000000091e+02,5.168289999999999509e+02,5.177930000000000064e+02,5.187580000000000382e+02,5.197219999999999800e+02,5.206860000000000355e+02,5.216499999999999773e+02,5.226150000000000091e+02,5.235789999999999509e+02,5.245430000000000064e+02,5.255069999999999482e+02,5.264710000000000036e+02,5.274360000000000355e+02,5.283999999999999773e+02,5.293640000000000327e+02,5.303279999999999745e+02,5.312930000000000064e+02,5.322569999999999482e+02,5.332210000000000036e+02,5.341849999999999454e+02,5.351499999999999773e+02,5.361140000000000327e+02,5.370779999999999745e+02,5.380420000000000300e+02,5.390059999999999718e+02,5.399710000000000036e+02,5.409349999999999454e+02,5.418990000000000009e+02,5.428630000000000564e+02,5.438279999999999745e+02,5.447920000000000300e+02,5.457559999999999718e+02,5.467200000000000273e+02,5.476849999999999454e+02,5.486490000000000009e+02,5.496130000000000564e+02,5.505769999999999982e+02,5.515420000000000300e+02,5.525059999999999718e+02,5.534700000000000273e+02,5.544339999999999691e+02,5.553980000000000246e+02,5.563630000000000564e+02,5.573269999999999982e+02,5.582910000000000537e+02,5.592549999999999955e+02,5.602200000000000273e+02,5.611839999999999691e+02,5.621480000000000246e+02,5.631119999999999663e+02,5.640769999999999982e+02,5.650410000000000537e+02,5.660049999999999955e+02,5.669690000000000509e+02,5.679329999999999927e+02,5.688980000000000246e+02,5.698619999999999663e+02,5.708260000000000218e+02,5.717899999999999636e+02,5.727549999999999955e+02,5.737190000000000509e+02,5.746829999999999927e+02,5.756470000000000482e+02,5.766119999999999663e+02,5.775760000000000218e+02,5.785399999999999636e+02,5.795040000000000191e+02,5.804690000000000509e+02,5.814329999999999927e+02,5.823970000000000482e+02,5.833609999999999900e+02,5.843250000000000455e+02,5.852899999999999636e+02,5.862540000000000191e+02,5.872179999999999609e+02,5.881820000000000164e+02,5.891470000000000482e+02,5.901109999999999900e+02,5.910750000000000455e+02,5.920389999999999873e+02,5.930040000000000191e+02,5.939679999999999609e+02,5.949320000000000164e+02,5.958959999999999582e+02,5.968600000000000136e+02,5.978250000000000455e+02,5.987889999999999873e+02,5.997530000000000427e+02,6.007169999999999845e+02,6.016820000000000164e+02,6.026459999999999582e+02,6.036100000000000136e+02,6.045739999999999554e+02,6.055389999999999873e+02,6.065030000000000427e+02,6.074669999999999845e+02,6.084310000000000400e+02,6.093959999999999582e+02,6.103600000000000136e+02,6.113239999999999554e+02,6.122880000000000109e+02,6.132519999999999527e+02,6.142169999999999845e+02,6.151810000000000400e+02,6.161449999999999818e+02,6.171090000000000373e+02,6.180739999999999554e+02,6.190380000000000109e+02,6.200019999999999527e+02,6.209660000000000082e+02,6.219310000000000400e+02,6.228949999999999818e+02,6.238590000000000373e+02,6.248229999999999791e+02,6.257870000000000346e+02,6.267519999999999527e+02,6.277160000000000082e+02,6.286799999999999500e+02,6.296440000000000055e+02,6.306090000000000373e+02,6.315729999999999791e+02,6.325370000000000346e+02,6.335009999999999764e+02,6.344660000000000082e+02,6.354299999999999500e+02,6.363940000000000055e+02,6.373579999999999472e+02,6.383229999999999791e+02,6.392870000000000346e+02,6.402509999999999764e+02,6.412150000000000318e+02,6.421789999999999736e+02,6.431440000000000055e+02,6.441079999999999472e+02,6.450720000000000027e+02,6.460359999999999445e+02,6.470009999999999764e+02,6.479650000000000318e+02,6.489289999999999736e+02,6.498930000000000291e+02,6.508579999999999472e+02,6.518220000000000027e+02,6.527859999999999445e+02,6.537500000000000000e+02,6.547140000000000555e+02,6.556789999999999736e+02,6.566430000000000291e+02,6.576069999999999709e+02,6.585710000000000264e+02,6.595359999999999445e+02,6.605000000000000000e+02,6.614640000000000555e+02,6.624279999999999973e+02,6.633930000000000291e+02,6.643569999999999709e+02,6.653210000000000264e+02,6.662849999999999682e+02,6.672500000000000000e+02,6.682140000000000555e+02,6.691779999999999973e+02,6.701420000000000528e+02,6.711059999999999945e+02,6.720710000000000264e+02,6.730349999999999682e+02,6.739990000000000236e+02,6.749629999999999654e+02,6.759279999999999973e+02,6.768920000000000528e+02,6.778559999999999945e+02,6.788200000000000500e+02,6.797849999999999682e+02,6.807490000000000236e+02,6.817129999999999654e+02,6.826770000000000209e+02,6.836409999999999627e+02,6.846059999999999945e+02,6.855700000000000500e+02,6.865339999999999918e+02,6.874980000000000473e+02,6.884629999999999654e+02,6.894270000000000209e+02,6.903909999999999627e+02,6.913550000000000182e+02,6.923200000000000500e+02,6.932839999999999918e+02,6.942480000000000473e+02,6.952119999999999891e+02,6.961770000000000209e+02,6.971409999999999627e+02,6.981050000000000182e+02,6.990689999999999600e+02,7.000330000000000155e+02,7.009980000000000473e+02,7.019619999999999891e+02,7.029260000000000446e+02,7.038899999999999864e+02,7.048550000000000182e+02,7.058189999999999600e+02,7.067830000000000155e+02,7.077469999999999573e+02,7.087119999999999891e+02,7.096760000000000446e+02,7.106399999999999864e+02,7.116040000000000418e+02,7.125679999999999836e+02,7.135330000000000155e+02,7.144969999999999573e+02,7.154610000000000127e+02,7.164249999999999545e+02,7.173899999999999864e+02,7.183540000000000418e+02,7.193179999999999836e+02,7.202820000000000391e+02,7.212469999999999573e+02,7.222110000000000127e+02,7.231749999999999545e+02,7.241390000000000100e+02,7.251040000000000418e+02,7.260679999999999836e+02,7.270320000000000391e+02,7.279959999999999809e+02,7.289600000000000364e+02,7.299249999999999545e+02,7.308890000000000100e+02,7.318529999999999518e+02,7.328170000000000073e+02,7.337820000000000391e+02,7.347459999999999809e+02,7.357100000000000364e+02,7.366739999999999782e+02,7.376390000000000100e+02,7.386029999999999518e+02,7.395670000000000073e+02,7.405309999999999491e+02,7.414950000000000045e+02,7.424600000000000364e+02,7.434239999999999782e+02,7.443880000000000337e+02,7.453519999999999754e+02,7.463170000000000073e+02,7.472809999999999491e+02,7.482450000000000045e+02,7.492089999999999463e+02,7.501739999999999782e+02,7.511380000000000337e+02,7.521019999999999754e+02,7.530660000000000309e+02,7.540309999999999491e+02,7.549950000000000045e+02,7.559589999999999463e+02,7.569230000000000018e+02,7.578869999999999436e+02,7.588519999999999754e+02,7.598160000000000309e+02,7.607799999999999727e+02,7.617440000000000282e+02,7.627089999999999463e+02,7.636730000000000018e+02,7.646369999999999436e+02,7.656009999999999991e+02,7.665660000000000309e+02,7.675299999999999727e+02,7.684940000000000282e+02,7.694579999999999700e+02,7.704220000000000255e+02,7.713869999999999436e+02,7.723509999999999991e+02,7.733150000000000546e+02,7.742789999999999964e+02,7.752440000000000282e+02,7.762079999999999700e+02,7.771720000000000255e+02,7.781359999999999673e+02,7.791009999999999991e+02,7.800650000000000546e+02,7.810289999999999964e+02,7.819930000000000518e+02,7.829579999999999700e+02,7.839220000000000255e+02,7.848859999999999673e+02,7.858500000000000227e+02,7.868139999999999645e+02,7.877789999999999964e+02,7.887430000000000518e+02,7.897069999999999936e+02,7.906710000000000491e+02,7.916359999999999673e+02,7.926000000000000227e+02,7.935639999999999645e+02,7.945280000000000200e+02,7.954930000000000518e+02,7.964569999999999936e+02,7.974210000000000491e+02,7.983849999999999909e+02,7.993490000000000464e+02,8.003139999999999645e+02,8.012780000000000200e+02,8.022419999999999618e+02,8.032060000000000173e+02,8.041710000000000491e+02,8.051349999999999909e+02,8.060990000000000464e+02,8.070629999999999882e+02,8.080280000000000200e+02,8.089919999999999618e+02,8.099560000000000173e+02,8.109199999999999591e+02,8.118849999999999909e+02,8.128490000000000464e+02,8.138129999999999882e+02,8.147770000000000437e+02,8.157409999999999854e+02,8.167060000000000173e+02,8.176699999999999591e+02,8.186340000000000146e+02,8.195979999999999563e+02,8.205629999999999882e+02,8.215270000000000437e+02,8.224909999999999854e+02,8.234550000000000409e+02,8.244199999999999591e+02,8.253840000000000146e+02,8.263479999999999563e+02,8.273120000000000118e+02,8.282759999999999536e+02,8.292409999999999854e+02,8.302050000000000409e+02,8.311689999999999827e+02,8.321330000000000382e+02,8.330979999999999563e+02,8.340620000000000118e+02,8.350259999999999536e+02,8.359900000000000091e+02,8.369550000000000409e+02,8.379189999999999827e+02,8.388830000000000382e+02,8.398469999999999800e+02,8.408120000000000118e+02,8.417759999999999536e+02,8.427400000000000091e+02,8.437039999999999509e+02,8.446680000000000064e+02,8.456330000000000382e+02,8.465969999999999800e+02,8.475610000000000355e+02,8.485249999999999773e+02,8.494900000000000091e+02,8.504539999999999509e+02,8.514180000000000064e+02,8.523819999999999482e+02,8.533469999999999800e+02,8.543110000000000355e+02,8.552749999999999773e+02,8.562390000000000327e+02,8.572029999999999745e+02,8.581680000000000064e+02,8.591319999999999482e+02,8.600960000000000036e+02,8.610599999999999454e+02,8.620249999999999773e+02,8.629890000000000327e+02,8.639529999999999745e+02,8.649170000000000300e+02,8.658819999999999482e+02,8.668460000000000036e+02,8.678099999999999454e+02,8.687740000000000009e+02,8.697390000000000327e+02,8.707029999999999745e+02,8.716670000000000300e+02,8.726309999999999718e+02,8.735950000000000273e+02,8.745599999999999454e+02,8.755240000000000009e+02,8.764880000000000564e+02,8.774519999999999982e+02,8.784170000000000300e+02,8.793809999999999718e+02,8.803450000000000273e+02,8.813089999999999691e+02,8.822740000000000009e+02,8.832380000000000564e+02,8.842019999999999982e+02,8.851660000000000537e+02,8.861299999999999955e+02,8.870950000000000273e+02,8.880589999999999691e+02,8.890230000000000246e+02,8.899869999999999663e+02,8.909519999999999982e+02,8.919160000000000537e+02,8.928799999999999955e+02,8.938440000000000509e+02,8.948089999999999691e+02,8.957730000000000246e+02,8.967369999999999663e+02,8.977010000000000218e+02,8.986660000000000537e+02,8.996299999999999955e+02,9.005940000000000509e+02,9.015579999999999927e+02,9.025220000000000482e+02,9.034869999999999663e+02,9.044510000000000218e+02,9.054149999999999636e+02,9.063790000000000191e+02,9.073440000000000509e+02,9.083079999999999927e+02,9.092720000000000482e+02,9.102359999999999900e+02,9.112010000000000218e+02,9.121649999999999636e+02,9.131290000000000191e+02,9.140929999999999609e+02,9.150570000000000164e+02,9.160220000000000482e+02,9.169859999999999900e+02,9.179500000000000455e+02,9.189139999999999873e+02,9.198790000000000191e+02,9.208429999999999609e+02,9.218070000000000164e+02,9.227709999999999582e+02,9.237359999999999900e+02,9.247000000000000455e+02,9.256639999999999873e+02,9.266280000000000427e+02,9.275929999999999609e+02,9.285570000000000164e+02,9.295209999999999582e+02,9.304850000000000136e+02,9.314489999999999554e+02,9.324139999999999873e+02,9.333780000000000427e+02,9.343419999999999845e+02,9.353060000000000400e+02,9.362709999999999582e+02,9.372350000000000136e+02,9.381989999999999554e+02,9.391630000000000109e+02,9.401280000000000427e+02,9.410919999999999845e+02,9.420560000000000400e+02,9.430199999999999818e+02,9.439840000000000373e+02,9.449489999999999554e+02,9.459130000000000109e+02,9.468769999999999527e+02,9.478410000000000082e+02,9.488060000000000400e+02,9.497699999999999818e+02,9.507340000000000373e+02,9.516979999999999791e+02,9.526630000000000109e+02,9.536269999999999527e+02,9.545910000000000082e+02,9.555549999999999500e+02,9.565199999999999818e+02,9.574840000000000373e+02,9.584479999999999791e+02,9.594120000000000346e+02,9.603759999999999764e+02,9.613410000000000082e+02,9.623049999999999500e+02,9.632690000000000055e+02,9.642329999999999472e+02,9.651979999999999791e+02,9.661620000000000346e+02,9.671259999999999764e+02,9.680900000000000318e+02,9.690549999999999500e+02,9.700190000000000055e+02,9.709829999999999472e+02,9.719470000000000027e+02,9.729109999999999445e+02,9.738759999999999764e+02,9.748400000000000318e+02,9.758039999999999736e+02,9.767680000000000291e+02,9.777329999999999472e+02,9.786970000000000027e+02,9.796609999999999445e+02,9.806250000000000000e+02,9.815900000000000318e+02,9.825539999999999736e+02,9.835180000000000291e+02,9.844819999999999709e+02,9.854470000000000027e+02,9.864109999999999445e+02,9.873750000000000000e+02,9.883390000000000555e+02,9.893029999999999973e+02,9.902680000000000291e+02,9.912319999999999709e+02,9.921960000000000264e+02,9.931599999999999682e+02,9.941250000000000000e+02,9.950890000000000555e+02,9.960529999999999973e+02,9.970170000000000528e+02,9.979819999999999709e+02,9.989460000000000264e+02,9.999099999999999682e+02,1.000870000000000005e+03,1.001840000000000032e+03,1.002799999999999955e+03,1.003769999999999982e+03,1.004730000000000018e+03,1.005700000000000045e+03,1.006659999999999968e+03,1.007620000000000005e+03,1.008590000000000032e+03,1.009549999999999955e+03,1.010519999999999982e+03,1.011480000000000018e+03,1.012450000000000045e+03,1.013409999999999968e+03,1.014370000000000005e+03,1.015340000000000032e+03,1.016299999999999955e+03,1.017269999999999982e+03,1.018230000000000018e+03,1.019190000000000055e+03,1.020159999999999968e+03,1.021120000000000005e+03,1.022090000000000032e+03,1.023049999999999955e+03,1.024019999999999982e+03,1.024980000000000018e+03,1.025940000000000055e+03,1.026910000000000082e+03,1.027869999999999891e+03,1.028839999999999918e+03,1.029799999999999955e+03,1.030769999999999982e+03,1.031730000000000018e+03,1.032690000000000055e+03,1.033660000000000082e+03,1.034619999999999891e+03,1.035589999999999918e+03,1.036549999999999955e+03,1.037519999999999982e+03,1.038480000000000018e+03,1.039440000000000055e+03,1.040410000000000082e+03,1.041369999999999891e+03,1.042339999999999918e+03,1.043299999999999955e+03,1.044259999999999991e+03,1.045230000000000018e+03,1.046190000000000055e+03,1.047160000000000082e+03,1.048119999999999891e+03,1.049089999999999918e+03,1.050049999999999955e+03,1.051009999999999991e+03,1.051980000000000018e+03,1.052940000000000055e+03,1.053910000000000082e+03,1.054869999999999891e+03,1.055839999999999918e+03,1.056799999999999955e+03,1.057759999999999991e+03,1.058730000000000018e+03,1.059690000000000055e+03,1.060660000000000082e+03,1.061619999999999891e+03,1.062589999999999918e+03,1.063549999999999955e+03,1.064509999999999991e+03,1.065480000000000018e+03,1.066440000000000055e+03,1.067410000000000082e+03,1.068369999999999891e+03,1.069329999999999927e+03,1.070299999999999955e+03,1.071259999999999991e+03,1.072230000000000018e+03,1.073190000000000055e+03,1.074160000000000082e+03,1.075119999999999891e+03,1.076079999999999927e+03,1.077049999999999955e+03,1.078009999999999991e+03,1.078980000000000018e+03,1.079940000000000055e+03,1.080910000000000082e+03,1.081869999999999891e+03,1.082829999999999927e+03,1.083799999999999955e+03,1.084759999999999991e+03,1.085730000000000018e+03,1.086690000000000055e+03,1.087660000000000082e+03,1.088619999999999891e+03,1.089579999999999927e+03,1.090549999999999955e+03,1.091509999999999991e+03,1.092480000000000018e+03,1.093440000000000055e+03,1.094400000000000091e+03,1.095369999999999891e+03,1.096329999999999927e+03,1.097299999999999955e+03,1.098259999999999991e+03,1.099230000000000018e+03,1.100190000000000055e+03,1.101150000000000091e+03,1.102119999999999891e+03,1.103079999999999927e+03,1.104049999999999955e+03,1.105009999999999991e+03,1.105980000000000018e+03,1.106940000000000055e+03,1.107900000000000091e+03,1.108869999999999891e+03,1.109829999999999927e+03,1.110799999999999955e+03,1.111759999999999991e+03,1.112730000000000018e+03,1.113690000000000055e+03,1.114650000000000091e+03,1.115619999999999891e+03,1.116579999999999927e+03,1.117549999999999955e+03,1.118509999999999991e+03,1.119470000000000027e+03,1.120440000000000055e+03,1.121400000000000091e+03,1.122369999999999891e+03,1.123329999999999927e+03,1.124299999999999955e+03,1.125259999999999991e+03,1.126220000000000027e+03,1.127190000000000055e+03,1.128150000000000091e+03,1.129119999999999891e+03,1.130079999999999927e+03,1.131049999999999955e+03,1.132009999999999991e+03,1.132970000000000027e+03,1.133940000000000055e+03,1.134900000000000091e+03,1.135869999999999891e+03,1.136829999999999927e+03,1.137799999999999955e+03,1.138759999999999991e+03,1.139720000000000027e+03,1.140690000000000055e+03,1.141650000000000091e+03,1.142619999999999891e+03,1.143579999999999927e+03,1.144549999999999955e+03,1.145509999999999991e+03,1.146470000000000027e+03,1.147440000000000055e+03,1.148400000000000091e+03,1.149369999999999891e+03,1.150329999999999927e+03,1.151289999999999964e+03,1.152259999999999991e+03,1.153220000000000027e+03,1.154190000000000055e+03,1.155150000000000091e+03,1.156119999999999891e+03,1.157079999999999927e+03,1.158039999999999964e+03,1.159009999999999991e+03,1.159970000000000027e+03,1.160940000000000055e+03,1.161900000000000091e+03,1.162869999999999891e+03,1.163829999999999927e+03,1.164789999999999964e+03,1.165759999999999991e+03,1.166720000000000027e+03,1.167690000000000055e+03,1.168650000000000091e+03,1.169619999999999891e+03,1.170579999999999927e+03,1.171539999999999964e+03,1.172509999999999991e+03,1.173470000000000027e+03,1.174440000000000055e+03,1.175400000000000091e+03,1.176359999999999900e+03,1.177329999999999927e+03,1.178289999999999964e+03,1.179259999999999991e+03,1.180220000000000027e+03,1.181190000000000055e+03,1.182150000000000091e+03,1.183109999999999900e+03,1.184079999999999927e+03,1.185039999999999964e+03,1.186009999999999991e+03,1.186970000000000027e+03,1.187940000000000055e+03,1.188900000000000091e+03,1.189859999999999900e+03,1.190829999999999927e+03,1.191789999999999964e+03,1.192759999999999991e+03,1.193720000000000027e+03,1.194690000000000055e+03,1.195650000000000091e+03,1.196609999999999900e+03,1.197579999999999927e+03,1.198539999999999964e+03,1.199509999999999991e+03,1.200470000000000027e+03,1.201430000000000064e+03,1.202400000000000091e+03,1.203359999999999900e+03,1.204329999999999927e+03,1.205289999999999964e+03,1.206259999999999991e+03,1.207220000000000027e+03,1.208180000000000064e+03,1.209150000000000091e+03,1.210109999999999900e+03,1.211079999999999927e+03,1.212039999999999964e+03,1.213009999999999991e+03,1.213970000000000027e+03,1.214930000000000064e+03,1.215900000000000091e+03,1.216859999999999900e+03,1.217829999999999927e+03,1.218789999999999964e+03,1.219759999999999991e+03,1.220720000000000027e+03,1.221680000000000064e+03,1.222650000000000091e+03,1.223609999999999900e+03,1.224579999999999927e+03,1.225539999999999964e+03,1.226500000000000000e+03,1.227470000000000027e+03,1.228430000000000064e+03,1.229400000000000091e+03,1.230359999999999900e+03,1.231329999999999927e+03,1.232289999999999964e+03,1.233250000000000000e+03,1.234220000000000027e+03,1.235180000000000064e+03,1.236150000000000091e+03,1.237109999999999900e+03,1.238079999999999927e+03,1.239039999999999964e+03,1.240000000000000000e+03,1.240970000000000027e+03,1.241930000000000064e+03,1.242900000000000091e+03,1.243859999999999900e+03,1.244829999999999927e+03,1.245789999999999964e+03,1.246750000000000000e+03,1.247720000000000027e+03,1.248680000000000064e+03,1.249650000000000091e+03,1.250609999999999900e+03,1.251569999999999936e+03,1.252539999999999964e+03,1.253500000000000000e+03,1.254470000000000027e+03,1.255430000000000064e+03,1.256400000000000091e+03,1.257359999999999900e+03,1.258319999999999936e+03,1.259289999999999964e+03,1.260250000000000000e+03,1.261220000000000027e+03,1.262180000000000064e+03,1.263150000000000091e+03,1.264109999999999900e+03,1.265069999999999936e+03,1.266039999999999964e+03,1.267000000000000000e+03,1.267970000000000027e+03,1.268930000000000064e+03,1.269900000000000091e+03,1.270859999999999900e+03,1.271819999999999936e+03,1.272789999999999964e+03,1.273750000000000000e+03,1.274720000000000027e+03,1.275680000000000064e+03,1.276650000000000091e+03,1.277609999999999900e+03,1.278569999999999936e+03,1.279539999999999964e+03,1.280500000000000000e+03,1.281470000000000027e+03,1.282430000000000064e+03,1.283390000000000100e+03,1.284359999999999900e+03,1.285319999999999936e+03,1.286289999999999964e+03,1.287250000000000000e+03,1.288220000000000027e+03,1.289180000000000064e+03,1.290140000000000100e+03,1.291109999999999900e+03,1.292069999999999936e+03,1.293039999999999964e+03,1.294000000000000000e+03,1.294970000000000027e+03,1.295930000000000064e+03,1.296890000000000100e+03,1.297859999999999900e+03,1.298819999999999936e+03,1.299789999999999964e+03,1.300750000000000000e+03
